,id,correct,date,naive_date_confidence,total,naive_total_confidence,text
358,860,False,2016-03-02 05:46:41,0.6679333333333333,20.0,0.6674333333333333,"SAGA
COSMETICS
LA ROCHELLE
28 RUE CHAUDRIER
17000 LA ROCHELLE
05 46 41 23 16

Ouvert de 10h à 19h

BB CREME PURE ACTIVE MED
3600541542952 = 5.50 €
SHP OIL NUTRITIVE 250 ML
5410091712334 = 2.50 €
APSHP EXPERT LISS 750ML
3600550170207 = 4.50 €
SHP EXPERT BRILLANCE CHX
3600521730645 = 4.50 €
GD ZERO % PEAUX NORMALS
8714789861913 = 3.00 €

Total 20.00 €

Carte bancaire : 20.00 €

Taux TVA Montant H.T. T.V.A.
20 % 16.66 € 3.34 €

18/03/2017 14:46

0102436980007

Vous avez été servi(e) par ALICE

Echange sous 8 jours sur produits
blistés et operculés, hors promotions.
Condition : présentation du ticket
de caisse.
Merci de votre visite et à bientôt
"
359,863,False,2017-06-07 12:07:42,0.7152666666666667,1.27,0.5015333333333334,"PARASHOP
PARASHOP
28 rue des Merciers
17000 LA ROCHELLE
Tel : 05 46 51 18 50
parashop.com
ELMEX SENS.PRO 2X7 7.60
0000000033547
TOTAL TICKET EUROS NET 7.60
CARTE BANCAIRE 7.60
TVA H.T
TVA 20.00% 1.27 6.3
TOTAL TVA : 1.27 6.3
002 HOT : FLORENCE
Ticket: 014541 le 07/06/2017 12:07:42
Conseiller :
MERCI DE VOTRE FIDELITE
Retrouvez nous sur Facebook
et sur parashop.com
Echange ou remboursement
exclusivement sous forme d’avoir
dans un delai de 30 jours sur
presentation du produit intact dans
son emballage d’origine et de
l’original du ticket de caisse.
* MYPARASHOP *
NOUS VOUS INVITONS A RETIRER DANS
VOTRE MAGASIN LA CARTE MYPARASHOP
GRATUITE VOUS OFFRANT DE NOMBREUX
AVANTAGES.
Du 16 mai au 12 juin 2017 profitez
d’une remise de -25%
sur une sélection de soins corps.
"
360,866,False,2017-06-08 23:26:25,0.6764666666666667,134.8,0.5012000000000001,"LE MANZIO
BAR . BRASSERIE . PIZZERIA
22 RUE DE LA SCIERIE
17000 LA ROCHELLE FRANCE
SIRET:79270030400019 NAF:5610A TVA:FR36792700304
RESERVATION 05 46 44 51 15
TABLE 65
1 COUVERT GUILLAUME
BLUE HAWAIAN 7.10 B
SEX ON THE BEACH 7.10 B
*4CL SEVE DE JOIE 6.40 B
LA BIQUETTE 14.30 D
TOTAL 34.90
HT TVA TTC
B TVA 20.00% 17.17 3.43 20.60
D TVA 10.00% 13.00 1.30 14.30
C.B. 34.90
SEPARATION Montant, Initial 134.80
JEUDI 08-06-2017 23:26:25
Cle 2-Serv: 2-Caisse 1-Num: 0013919/001
PRIX, SERVICE & TVA INCLUS
MERCI DE VOTRE VISITE
Prix Net,s – Service Compris
"
363,886,False,2000-07-01 00:00:00,0.3044,29.15,0.6676666666666667,"LA BOUCHERIE
RESTAURANT
45 Rue de la Scierie – 17000 LA ROCHELLE
Tél: 05 46 30 48 30
jeudi 22 juin 2017
Note numéro 109 763
Table : 44-1 Nombre de couvert 1
QTE ARTICLE PRIX
1 1664 25 cl 3.80 €
1 MAQ RUSTIQUE 220 16.90€
1 PAVLOVA 6.50 €
1 EXPRESSO 1.95 €
TOTAL: 29.15 €
Dont TVA : 2.94 €
taux : 20.00 % HT 3.17 € TVA : 0.63 €
taux 10.00 % HT 23.05 € TVA 2.30 €
DU 5 JUIN AU 25 JUIN
COTE 400G A 16.9 EURO
VOIR CONDITION EN RESTAURANT
LA BOUCHERIE
No Intracommunautaire : FR 37 422 525 865
LA BOUCHERIE – Siret : 422 525 865 00016
"
367,905,False,2022-01-02 06:26:18,0.6509333333333334,14.31,0.5025666666666667,"LES SERRES DES ANGLOIS
17690 ANGOULINS
TEL 06 26 18 21 22
Balance: 2 Client: 52
Vendeur: 1 STEVE
Rayon : 1 -
Num Ticket : 220
kg € /kg €
CAROTTE BOTTE
1 Art x 2.50 2.50
CONCOMBRE
1 Art x 1.50 1.50
PATATE DOUCE
0.225 4,30 0,97
BROCOLIS
0.705 4,90 3,45
OIGNON BOTTE
1 Art x 2.50 2.50
COURGETTE
0.705 3.00 2.12
POIVRON ROUGE
0.230 5.50 1.27
TOTAL: 14.31
7 transaction(s)
7 Article(+)
"
371,911,False,2017-05-03 15:39:00,0.6222333333333333,27.01,0.3348333333333333,"E.LECLERC
SAINT JEAN D’ANGELY
**********
VOUS SOUHAITE
LA BIENVENUE
TEL.: 05.46.32.11.83
Caisse 009-0101 23 mai 2017 15:39
Ticket 23/05/17 0 0995 07X00
TTC TVA
* LES EXQUIS THON,80G 0.76 5
* LES EXQUIS THON,80G 0.76 5
* LES EXQUIS THON,80G 0.76 5
* LES EXQUIS THON,80G 0.76 5
* LES EXQUIS THON,80G 0.76 5
* LES EXQUIS THON,80G 0.76 5
POMME DE TERRE CONSOMMATION 2.79 2
Total 7 articles 7.35
Especes 10.35
Rendu 3.00
Code HT TVA TTC
2 5%50 2.64 0.15 2.79
5 20%00 3.80 0.76 4.56
Avec la carte E.Leclerc
Detail des avantages obtenus :
Marque repere 0.25 E
Vous venez d’obtenir : 0.25 E
CUMUL DISPONIBLE AU 24/05/17 : 6.50 E
Ce CUMUL DISPONIBLE est a valoir sur
vos prochains achats dans tous les
magasins E.LECLERC participant a
l’opération et sur présentation de
votre carte E.LECLERC.
Modalites, duree de validité a l’accueil
En 2017, vous avez obtenu en tout,
grâce a la carte E.Leclerc,
27.01 E,
Merci de votre fidélité
NOUS VOUS REMERCIONS
DE VOTRE VISITE
ET TOUJOURS PLUS
D’AVANTAGES AVEC LA
CARTE E.LECLERC
DE VOTRE MAGASIN
"
372,912,False,2017-05-08 09:21:00,0.6183000000000001,5.98,0.3352666666666666,"E.LECLERC
SAINT JEAN D’ANGELY
**********
VOUS SOUHAITE
LA BIENVENUE
TEL.: 05.46.32.11.83
Caisse 009-0101 18 mai 2017 09:21
Ticket 18/05/17 0 0995 00E00
TTC TVA
CAROTTES 0.96 2
BAGUETTE DE CAMPAGNE 0.70 2
Total 2 articles 1.66
Especes 2.00
Rendu 0.34
Code HT TVA TTC
2 5%50 1.57 0.09 1.66
kc la carte E.Leclerc
CUMUL DISPONIBLE AU 19/05/17 : 5.47 E
Ce CUMUL DISPONIBLE est a valoir sur
vos prochains achats dans tous les
magasins E.LECLERC participant a
1’operation et sur présentation de
votre carte E.LECLERC.
Modalites, duree de validité a l’accueil
En 2017, vous avez obtenu en tout,
grâce a la carte E.Leclerc,
25.98 E,
Merci de votre fidélité
NOUS VOUS REMERCIONS
DE VOTRE VISITE
ET TOUJOURS PLUS
D’AVANTAGES AVEC LA
CARTE E.LECLERC
DE VOTRE MAGASIN
"
373,913,False,2017-06-02 13:08:07,0.7142999999999999,6.64,0.6679666666666666,"LE GRENIER A PAIN – CHATEAUBRIAND
Place Chateaubriand
44000 NANTES – France
Tél. : 02 40 35 68 22
TICKET N°010526 – VNT le 02/06/2017 13:08:07
caisse : CAISSE_3_0 – impression n°1
Opérateur : 0011 / Claire / Vendeur : 0011 / Claire
Qté PU TTC Prix TTC TVA
Formule 1 1 7.30 7.30€ 5
TOTAL TTC : 7.30€
Total remise : O.OO€
Nombre total d’articles : 1/1 ligne(s)
TAXES :
5 – TVA 10% 0.66€ / 6.64€ HT
TOTAL : 6.64€ HT
Réglement : Espèces 7.30€
Versé : 7.30€
A rendre : 0.00€
MENC0MSI version 1.201717.0
N* de certificat B 0041
Signature : GZeL – Préc : 0
NAF : 1071C – TVA : a renseigner
SIRET : 499 093 409
Em@il :
Merci à bientôt
"
375,923,False,2017-02-26 10:17:03,0.6875,57.56,0.6675333333333333,"SIMPLY ST JEAN DE BRAYE
BIENVENUE DANS VOTRE MAGASIN
Avenue Charles Peguy
02.38.61.51.00
EPICERIE
H COFFRET SNACK ASS 0.79€
F BISCUITS 1.91€
H ASPERGE BLANCHE MOYE 2.18€
H AUCHAN ASPERGE MOY.V 2.29€
H AUCHAN ASPERGE MOY.V 2.29€
H FUSILLI 500G SS/GLUT 2.05€
H MINI CAKE CHOCO SS/G 3.08€
H MINICAK FRAI.S/GLUX6 3.23€
PAIN AU GRAINE S/GLU 3.75€
BOISSONS
CRISTALINE 6X 1L5 1.02€
H LAIT 1/2 ECREME AUCH 4.68€
SURGELES
H POMMES NOISETTES AUC 0.98€
H POMMES NOISETTES AUC 0.98€
MAGNUM MINI BLC AMAN 2.79€
MAGNUM MINI DOUBLE X 2.79€
CREMERIE LS
FRUIT DOR 100% VEGET 1.95€
H EMMENTAL PORTION AUC 1.91€
H EMMENTAL RAPE AUCHAN 1.55€
H PETIT BRIE AUCHAN 50 3.61€
FROMAGE TRAD
FE SELLES SUR CHER A 3.50€
FE ST.NECTAIRE FERMI 3.00€
LE SAINT DE BRAYE 3.63€
FLEG FLEURS PLANTES
TPP PAMPLEMOUSSE ROS 2.39€
TROPICANA TONIC BREA 2.65€
BOUCHERIE
B0EUFX2 STEACK**A GR 4.56€
*** Détail avantages points
EMMENTAL RAPE A x 1 5 points
EMMENTAL PORTIO x 1 5 points 
PETIT BRIE AUCH x 1 5 points
POMMES NOISETTE x 2 10 points
LAIT 1/2 ECREME x 1 5 points
FUSILLI 500G SS x 1 5 points
MINI CAKE CHOCO x 1 5 points
MINICAK FRAI.S/ x 1 5 points
COFFRET SNACK A x 1 5 points
AUCHAN ASPERGE x 2 10 points
ASPERGE BLANCHE x 1 5 points
Total Points 65 points
= T 0 T A L ( 25) 63.56€
BON D’ACHAT FIDELITE 6.00€
CARTE BANCAIRE EUR 57.56€
Carte : 2007016204956
Compte Fidélité
Ancien Solde 13 points
Points crédités 65 points
Vous avez 0 Bon(s) d’achat
fidélité disponible(s),
MERCI DE VOTRE FIDELITE.
008/428 N°000372 26/02/2017 10:17:03
"
380,935,False,1980-03-03 00:00:00,0.3047666666666667,8.6,0.5015999999999999,"SSP France
RITAZZA
1 Rue Charles-Domercq
33800 BORDEAUX
5000529 Tatiana
Fct 114 N :0001-0100016 Cvt ‘0
Mai30’17 02:40PM
Sur pIace
1 Quiche legumes 5.90
RIT
1 Fromage Blanc 2.70
Fr Rouge
Especes 10.00
0.78 TVA 10% 8.60
TTL Net 7.82
Sous Total 8.60
Reglement 8 - 60
A Rendre 1.40
*** Merci et bon voyage ***
RCS: 534681697
Votre avis nous interesse
Code UR: 930116
Rendez-vous sur notre site web
go to the website
www.eatonthemove.com/FR
"
381,936,False,2017-05-07 17:54:00,0.6167333333333334,5.98,0.3351333333333333,"E.LECLERC
SAINT JEAN D’ANGELY
VOUS SOUHAITE
LA BIENVENUE
TEL.: 05.46.32.11.83
Caisse 012-0105 17 mai 2017 17:54
Ticket 17/05/17 0 0C0J 05A00
TTC TVA
LITIERE POUR CHAT PARF 1.20 5
JBON SUP DD LE CHARCUTIER 1.83 2
Total 2 articles 3.03
Especes 10.00
Rendu 6.97
Code HT TVA TTC
2 5%50 1.73 0.10 1.83
5 20%00 1.00 0.20 1.20
Avec la carte E.Leclerc
CUMUL DISPONIBLE AU 18/05/17 : 5.47 E
Ce CUMUL DISPONIBLE est a valoir sur
vos prochains achats dans tous les
magasins E.LECLERC participant a
l’operation et sur presentation de
votre carte E.LECLERC.
Modalites, duree de validite a l’accueil
En 2017, vous avez obtenu en tout,
grace a la carte E.Leclerc,
25.98 E,
Merci de votre fidelite
NOUS VOUS REMERCIONS
DE VOTRE VISITE
ET TOUJOURS PLUS
D’AVANTAGES AVEC LA
CARTE E.LECLERC
DE VOTRE MAGASIN
"
384,940,False,2014-03-06 21:23:02,0.4779333333333333,13.79,0.5010333333333333,"A L D I
ALDI ST JEAN BRAYE BIENVENUE
ALDI
VOUS REMERCIE DE VOTRE VISITE
RETROUVEZ L ADRESSE DE TOUS NOS MAGASINS
SUR www.aldi.fr
BANANES VRAC
kg EURO/kg EURO
0,844 1,59 1,34
BOUQUET DE 9 TULIPES 1,99
POMMES GOLDEN 2 KG 2,49
POMME VRAC
kg EURO/kg EURO
1,486 1,95 2,90
AVOCAT VRAC 1,19
CHOCO NOIR NOISETTES 1,89
CHOCOLAT NOIR AMANDES 1,99
A PAYER EURO 13,79
PAIEMENT CARTE 13,79
TVA Net MONTANT TVA BRUT
B 5,50% 11,18 0,62 11,80
G 10,00% 1,81 0,18 1,99
NOMBRE ARTICLES 7
TOUS LES JOURS VOTRE ALDI VOUS PROPOSE
DES PRODUITS DE QUALITE AU MEILLEUR PRIX
DU LUNDI AU SAMEDI DE 8H30 – 19H30
MERCI DE VOTRE FIDELITE
04(3!048 0263 % 14:21 23.02.2017
"
387,949,False,2017-02-02 12:57:00,0.6680666666666666,135.0,0.6674666666666667,"Les
4
Sergents
MER 22 FEV 2017 12:57
TABLE 7 COUVERTS 3
** NOTE **
QTE ARTICLE P.U.€ TOT.€
1 LA FORMULE 16.00 16.00
2 MENU BORIS 27.00 54.00
2 KIR AU VIN BLANC 6.00 12.00
1 Cht de Beaulon 5ans bl 7.00 7.00
1 DESSERT DU MARCHE 6.00 6.00
1 MAREUIL BLANC 2014 28.00 28.00
3 CAFE 4.00 12.00
TOTAL TTC 135.00 €
RESTE A PAYER 135.00 €
TAUX HT € TTC € TVA €
TVA 20% 39.17 47.00 7.83
TVA 10% 80.00 88.00 8.00
TOTAL 119.17 135.00 15.83
VENDEUR : DIRECTION
PRIX PAR PERSONNE : 45.00 €
MERCI ET A BIENTOT
PRIX NET TTC SERVICE COMPRIS
49, Rue de Saint Jean du Pérot – 17000 LA ROCHELLE
Tél. 05 46 41 35 80 fax 05 46 41 95 64
contact@les4sergents.com - wwww.les4sergents.com 
SIRET 524 273 729 000? APE 551O A – T. V A. InTra FR 52 524 273 729
"
389,956,False,2001-01-25 15:01:00,0.6105666666666666,19.32,0.6675333333333333,"MONOPRIX
service clients
0 800 08 40001
APPEL GRATUIT DEPUIS UN POSTE FIXE
monoprix.fr
* MONOPRIX LA ROCHELLE 05.46.41.69.11*
LIVRAISON GRATUITE AVEC LA CARTE M
EUR
COTE MONTPEZAT CAS 7,90
PT SABLES PARMES.M 2,49
200G SCHOKOBONS KD 2,86
EXCELL.NR ORGE INT 1,81
100G EXC LT CARA 1,61
CREAT.MOUS.CHOC.NR 2,82
EUR* TOT 19,49
REMISES PROMOTIONNELLES
PROMO CARTE EXCELL.NR ORGE INT- 0,09
PROMO CARTE 100G EXC LT CARA- 0,08
TOTAL DES AVANTAGES -0,17
TOTAL AVEC AVANTAGES 19,32
VP EUR Carte Bancaire 19,32
EUR A RENDRE 0,00
NOMBRE D’ARTICLES : 6
Numéro de carte: 8103034904
Carte Fidélité Monoprix
VOTRE COMPTE S’MILES
Au 27/09/2016
VOTRE SOLDE S’MILES 38
S’MILES SUR ACHAT 1,9
TOTAL S’MILES DU TICKET 1,9
NOUVEAU SOLDE S’MILES* 39,9
* Sous réserve des opérations en cours
27/09/16 15:01 2501 01 0154 120
LACarte: -5% sur + de 500 produits du
quotidien. Voir modalités en magasins
"
390,961,False,2016-08-26 17:37:00,0.6220333333333333,5.0,0.1684999999999999,"GEMO
GEMO 05621
17138 PUILBOREAU
TEL : 05-46-68-18-67
MAG: 05621 VD.: 55 LUCIE
Le 26/08/2016 à 17h 37mn
REFERENCE Pt/Taille
Ote P.U St/Total
ESCARPIN NOIR
30.38.664.0297 360 36
1 29.99 29.99 A
TOTAL TTC EUR (1 art) : 29.99
Taux H.T. TVA
A 20.00 24.99 5.00
A CONSERVER POUR TOUT
ECHANGE
A BIENTOT SUR www.gemo.FR
MERCI DE VOTRE VISITE
"
393,967,False,2016-06-02 11:03:00,0.4923666666666667,4.8,0.5015666666666667,"SSP France
BONNE JOURNEE
PLACE PIERRE SEMARD GARE
17000 LA ROCHELLE
2900015 Sandrine
Fct 4412 N :0001-0024406 Cvt 0
Fev26’ 16 11:03AM
A emporter
1 Pavot Jambon Cru 4.80
Especes 5.00
0.44 TVA 10% 4.80
TTL Net 4.36
Sous Total 4.80
Reglement 4.80
A Rendre 0.20
*** Merci et bon voyage ***
RCS Paris : 310161385
Votre avis nous interesse
Code UR: 906114
Rendez-vous sur notre site web
go to the website
www.eatonthemove.com/FR
"
396,974,False,2020-06-01 13:00:44,0.5710333333333334,1.88,0.5012666666666666,"MONOPRIX
service clients
NoVert 0 800 08 4000
APPEL GRATUIT DEPUIS UN POSTE FIXE
monoprix.fr
******** MONOPRIX MONTPARNASSE *******
*** DU LUNDI AU SAMEDI DE 9H A 21H ***
EUR
PIM’S FRAMBOISE LU 1,40
1L VITTEL 0,48
EUR* TOT 1,88
VP EUR Carte Bancaire 1,88
EUR A RENDRE 0,00
NOMBRE D’ARTICLES : 2
4/06/16 20:13 0044 04 0257 33
1561600402575
LACarte: -5% sur + de 500 produits du
quotidien. Voir modalités en magasins"
397,976,False,2021-09-01 05:46:47,0.6474,29.0,0.5015999999999999,"MADE ILE
Avenue du port
17480 Le Chateau
Tel : 05 46 47 19 21
Date : 22/03/2016-18:20-Vend 1
Poste : C1
FACTURE N° T1 C1 3735
312 DC2356
Qté 1x29 29.00
TOTAL HT 24,17
TOTAL TVA 4,83
TOTAL TTC 29,00

CARTE BANCAIRE (22/03/2016) 29.00
E
TVA à : 20 = 4 83
merci de votre visite
A bientôt
Echange sous 7 jours voir conditions en magasin.
Aucun remboursement ne sera effectué.
"
399,981,False,1970-02-05 05:45:39,0.5722333333333333,209.91,0.1709,"SARL LAGARDE
PANTOUFLES CHARENTAISES
CHASSENEUIL
MERCI DE VOTRE VISITE
TEL : 05. 45. 39. 52. 70
26-12-2015 CR-N00000
CHARENT BOIT *32. 00T1
TOTAL*32. OO€
LOCAL *209. 91
C-CREDIT *32. OO€
*5. 33TX
16 - 34 0027
"
402,985,False,2011-05-01 10:10:00,0.4854666666666666,15.4,0.5009666666666667,"MR BRICOLAGE
SAINTES
TEL ?17.14
Le 10/10/15-11:5?:No VT-15-056-135391
HOT. SOPHIE
ARTICLE PX ?NI? QTE TOTAL
?269552376024 BR0S PLAT.GLYCER.20
835462 3 2.50 1.00 2.50
3603747015350 P.MS BLEU CA7 SAT0L5
701535 3 12.90 1.00 12.90
NB ARTCLES : 2
NET A PAYER EUR 15.40
FRF 101.02
PAYE CARTE AUTO EU? SOIT EUR 15.40
3 20.00% BASE HT 12.83 TVA 2.57
1 EURO = 6.55957 FR?
OUVER LUNDI A ? 9H ?12H/14H-19H
OUVERT SAMEDI 9H ? SANS INTERRUPTION
RETOUR ARTICLE SOUS 30 JOURS
AVEC TICKET POUR AVOIR
LES ARTICLE DEBALES, LES TEINTES,
LES DECOUPES, LA VISSERIE EN VRAC ET
LES TUYAUX GA? SONT NI REPRIS
NI ECHANGES
MERCI ET ? BIENTOT"
404,992,False,2016-12-08 18:12:49,0.5876666666666667,1.22,0.6676,"Netto
ZAC DE BEAULIEU
17138 PUILBOREAU
TEL 05.46.67.44.06
LAX : 05.46.68.08.77
NETTO SIROP FRAMBOIS 2.25 EUR A
NETTO SAC POUBELLE 2 1.19 EUR B
ADHESIF TRANSPARENT 1.45 EUR B
NETTO MOULINE LEG.VA 1.22 EUR A
MONTANT DU 6.11 EUR
CB SANS CONTACT 6.11 EUR
Nombre d’articles vendus= 4
TOTAL ELIGIBLE TRD 1.22 EUR
A RENDRE 0.00 EUR
ESPECES 0.00 EUR
RECAPITULATIF TVA
CODE TVA MT. HT MT. TVA MT. TTC
A 5.50% 3.29 0.18 3,47
B 20.00% 2,20 0,44 2,64
TOTAL TVA 5.49 0,62 6,11
18:12:49 8/12/2016
M55167 C001 00005 T0055
MERCI DE VOTRE VISITE A BIENTOT
CE TICKET VAUT BON DE GARANTIE
OUVERT DU LUNDI AU SAMEDI
DE 8 H30 A 20 H 00
LE DIMANCHE DE 9 H 00 A 12 H 30
* Retrouvez nos PROMOTIONS sur NETTO.fr
"
406,996,False,1971-08-07 02:40:00,0.6750333333333333,7.54,0.5047666666666667,"BOUCHERIE
PHILIBERTINE
TEL 02 40 78 71 14
37 RUE DE HOTEL DE VILLE
16/DEC/16 13:40 V -
Art. kg €/kg €
1 0.420 17.9 7 54
TOTAL 7 54
(1)
MERCI DE
VOTRE VISITE
"
407,999,False,2016-12-07 16:22:00,0.6537000000000001,12.55,0.5027666666666667,"PHARMACIE DU MARCHE
5 Rue Pas du Minage
17000 LA ROCHELLE
TEL. 05.46.41.29.62
mar 27 Déc 16 16:22 Caisse n° 1
VENDEUR: 4
1xDOLIPRANETABS 1 000 MG CP 2.10
1xDOLIPRANETABS 500MG CPR 1 2.10
1xCICALFAlE AVENE LOTION FL 8.35
Sous total TTC 12.55
Total TTC EURO 12.55
Total dû 12.55
Réglement :
CARTE Pt CB 12.55
"
409,1025,False,1994-06-07 05:46:56,0.4844333333333334,38.96,0.6673666666666667,"JOUECLUB LAGORD
AVENUE DU FIEF ROSE
17140 LAGORD
Tel : 05-46-56-76-94
Fax :
Ticket de caisse et emballage du produit
à conserver pour tout retour et garantie
Aucun remboursement ne sera effectué.
BEACH COMBO SET 1×4.99 4.99 EUR
3117660704029 70402 70402
PAPIER CADEAU D 1×3.99 3.99 EUR
3045670001992 000199 199
Mes jeux de gra 1×24.99 24.99 EUR
4005550245246 24524 624524
HAND SPINNER CE 1×4.99 4.99 EUR
2247681245658 124565 124565
Total TTC 38.96 EUR
Visa : 38.96 EUR
Dont tva :20.00 %: 6.49 EUR
date : O1/07/2017 heure: 10:56:54
Ticket : 21 Caisse N°: 2
Caissier :CAISSE2 Vd:01
MERCI DE VOTRE VISITE, A BIENTOT"
413,1096,False,2000-07-01 00:00:00,0.3048,16.1,0.5015,"LA GALETTIERE
CREPERIE
9 RUE DE LA CHAINE
17000 LA ROCHELLE
TEL 05.46.28.29.59
SAM 13 MAI 2017
TABLE 104 COUVERTS 0
Qté Désignation P.U TOTAL
1 L INDIENNE 10.50 10.50
1 BANANES NUTTELA 5.60 5.60
TOTAL TTC 16.10
TVA 10.00% 1.46
HT A TVA 10.00% 14.64
TOTAL A PAYER 16.10
MERCI DE VOTRE VISITE
A BIENTOT
SIRET 512.275.744.00013
VENDEUR- CAISSE
"
414,1097,False,2018-07-01 10:00:00,0.4652,22.2,0.5013333333333333,"LA GALETTIERE
CREPERIE
9 RUE DE LA CHAINE
17000 LA ROCHELLE
TEL 05.46.28.29.59
SAM 13 MAI 2017
TABLE 104 COUVERTS 0
Qté Désignation P.U TOTAL
1 LA CABECOU 10.90 10.90
1 PINEAU DES CHARENTES 3.30 3.30
1 GOURMANDE/CHOC 8.00 8.00
TOTAL TTC 22.20
TVA 20.00% 0.55
HT A TVA 20.00% 2.75
TVA 10.00% 1.72
HT A TVA 10.00% 17.18
TOTAL A PAYER 22.20
MERCI DE VOTRE VISITE
A BIENTOT
SIRET 512.275.744.00013
VENDEUR- CAISSE
"
415,1109,False,2017-04-23 21:13:54,0.6762333333333334,350.0,0.3342333333333333,"CAFE DE RENNES
12. PLACE DE LA GARE
35000 RENNES (FRANCE) FRANCE
SIRET : 34879217700019 NAF : 5610A TVA : FR04348792177
TABLE 40
5 COUV. DIRECTION
ANNUL.APRES EDITION
- 1 RICARD - 2.70
** TABLE EDITEE **
SIGNATURE du responsable Pour Annulation
TICKET NON VALABLE POUR ENCAISSEMENT
To:030 Doc:74936 B0002 (LO?L) MANF010M
DIMANCHE 23-04-2017 21:13:54
Cle 11-Serv : 11 Caisse 1 Num : 0013294/006
"
419,1140,False,2016-12-23 17:03:00,0.7365999999999999,1.32,0.1693,"MILLE STOCK
Z.C BEAULIEU
REG 23-12-2016 17:03
C1 MC #01 000169
COMPTE000001
2X PU1/ 3.99
2 DEPARTEMENT19 7.98
2X PU1/ 3.49
2 DEPARTEMENT 19 •6.98
1 DEPARTEMENT 59 •1.99
1 DEPARTEMENT 59 •1.99
1 DEPARTEMENT 37 •0.89
1 DEPARTEMENT 40 •1.49
8 No
H.T. 20 •17.77
TVA 20 •3.55
TOTAL • 2 1 . 32
CB •21 32
"
421,1151,False,1999-01-02 05:46:28,0.6170333333333334,12.4,0.6681666666666666,"A LA FERME D’AUNIS
RUE THEODORE TOURNAT
17700 SURGERES
TICKET DE CAISSE N°163874
jeudi 20 avril 2017
DESIGNATION ARTICLE
QTE * Pu.TTC € Pt.TTC €
ASPERGE VERTE BOTTE 500G
1* 3.70 € 3.70
ASPERGE PIQUE NIQUE 500G
2* 2.80 € 5.60
LAIT ENTIER PASTEURISE
1* 1.40 € 1.40
OEUF MOYEN X6
1* 1.70 € 1.70
Montant HT 11.75 €
TVA à 5.50 % 0.65 €
TVA à 20.00% €
TOTAL TTC 12.40 €
Réglé 12.40 €uro Carte 20/04/17
DONNE : €
RENDU : €05 46 28 21 99"
422,1163,False,2014-07-07 04:12:04,0.5484,23.37,0.5010333333333333,"LIDL
SURGERES 2829
24 avenue François Mitterand
17700 SURGERES
Lundi – Samedi 08h30-19h30
EUR
Poire Vrac 1,44 A
0,580 kg x 2,49 EUR/kg
Hybrides /Grand sach 0,65 E
Semences fleurs et l 0,29 E
Pommes bicolores 2 k 2.49 A
Citron vert 1.99 A
Pistaches non salées 3.49 A
Epongesvegetales gr 1,05 B
Essui-tout 3 plis 1.99 B
Serviettes b 0283546 1.99 B
Serviette ba 0283545 7.99 B
A payer 23,37
Carte 23,37
A 5,5% TVA de 9,41 0,49
B 20,0% TVA de 13,02 2,17
E 10,0% TVA de 0,94 0,09
2829 807714/04 12.04.17
VOTRE MAGASIN LIDL VOUS SOUHAITE
DE JOYEUSES FETES DE PAQUES !
LIDL, le vrai prix des bonnes choses
Retour marchandises pendant un mois
voir conditions en magasin.
Pièces détachées disponibles
conditions et produits : lidl.fr
"
426,1216,False,2017-06-06 15:56:00,0.6523,2.88,0.5033333333333333,"ALFA PRIM
9 AVENUE DE LA MARNE
45000 ORLÉANS
TEL:02-38-63-26-28
16-JUN–17 15:56
kg EURO/kg EURO
FRUITS ET LEGUMES
0,620 1,97 1,22
FRUITS ET L.E SUMES
1 NP 0,80 0,80+
FRUITS ET LEGUMES
0,435 1,97 0,86
TOTAL 2,88
V. 1 Art. 3 Bal. 2 N.C. 216
MERCI A BIENTOT
"
432,1287,False,2017-02-05 00:00:00,0.2856333333333333,8.31,0.6680333333333334,"LEADER PRICE
express
LEADER PRICE EXPRESS
Tel: 05.46.37.69.46
Votre magasin vous accueille
du lundi au dimanche de 8h à 20h
sauf le mercredi 14h30/20h
et dimanche 8h/13h-15h/20h
F F & L TX RED 0.78 EUR
0.400kg X 1.95€/kg
EMMENTAL RAPE 100G 0.92 EUR
EAU SOURCE 0.19 EUR
EAU VOLCANIA 0.30 EUR
F F & L TX MOY 0.35 EUR
LAIT MONTAGNE 1L 0.89 EUR
CHAMP.EMINCE 230G 0.95 EUR
MECHOUIA 2.73 EUR
F F & L TX MOY 1.20 EUR
TOTAL A REGLER ( 9) 8.31 EUR
CARTE BANCAIRE 8.31 €
Date : 05/02/2017 / Heure : 17:56:21
Caissier: 000001 / Mag : C3084
N ticket : 190 / Caisse : 002
MERCI DE VOTRE VISITE
A BIENTOT
"
435,1349,False,2017-08-02 09:18:00,0.4926333333333333,2.4,0.5015,"SSP France
BONNE JOURNEE
PLACE PIERRE SEMARD GARE
17000 LA ROCHELLE
2900015 Sandrine
Fct 3804 N .0001-0113651 Cvt 0
Fev28’17 09:18?M
A emporter
1 PDJ Reveil 2.40
Espresso
Pain Chocolat
Especes 3.00
0.12 TVA 10% 1.32
TTC Net 1.20
0.06 TVA 5.5% 1.08
TTC Net 1.02
Sous Total 2.40
Reglement 2.40
A Rendre 0.60
*** Merci et bon voyage ***
RCS Paris : 310161385
Votre avis nous interesse
Code UR: 906114
Rendez-vous sur notre site web
go to the website
www.eatonthemove.corn/FR
"
